country_region,state,population,Date,confirmed_cases,death_cases,recovered_cases
US,Puerto Rico,3193694,2020-03-16,5,0,NA
US,Puerto Rico,3193694,2020-03-17,5,0,NA
US,Puerto Rico,3193694,2020-03-18,5,0,NA
US,Puerto Rico,3193694,2020-03-19,5,0,NA
US,Puerto Rico,3193694,2020-03-20,14,0,NA
US,Puerto Rico,3193694,2020-03-21,21,1,NA
US,Puerto Rico,3193694,2020-03-22,23,1,NA
US,Puerto Rico,3193694,2020-03-23,31,2,NA
US,Puerto Rico,3193694,2020-03-24,39,2,NA
US,Puerto Rico,3193694,2020-03-25,51,2,NA
US,Puerto Rico,3193694,2020-03-26,64,2,NA
US,Puerto Rico,3193694,2020-03-27,79,3,NA
US,Puerto Rico,3193694,2020-03-28,100,3,NA
US,Puerto Rico,3193694,2020-03-29,127,3,NA
US,Puerto Rico,3193694,2020-03-30,174,6,NA
US,Puerto Rico,3193694,2020-03-31,239,8,NA
US,Puerto Rico,3193694,2020-04-01,286,11,NA
US,Puerto Rico,3193694,2020-04-02,316,12,NA
US,Puerto Rico,3193694,2020-04-03,316,15,NA
US,Puerto Rico,3193694,2020-04-04,452,18,NA
US,Puerto Rico,3193694,2020-04-05,475,20,NA
US,Puerto Rico,3193694,2020-04-06,513,21,NA
US,Puerto Rico,3193694,2020-04-07,573,23,NA
US,Puerto Rico,3193694,2020-04-08,620,24,NA
US,Puerto Rico,3193694,2020-04-09,683,33,NA
US,Puerto Rico,3193694,2020-04-10,725,39,NA
US,Puerto Rico,3193694,2020-04-11,788,42,NA
US,Puerto Rico,3193694,2020-04-12,897,44,NA
US,Puerto Rico,3193694,2020-04-13,903,45,NA
US,Puerto Rico,3193694,2020-04-14,923,45,NA
US,Puerto Rico,3193694,2020-04-15,974,51,NA
US,Puerto Rico,3193694,2020-04-16,1043,56,NA
US,Puerto Rico,3193694,2020-04-17,1068,58,NA
US,Puerto Rico,3193694,2020-04-18,1118,60,NA
US,Puerto Rico,3193694,2020-04-19,1213,62,NA
US,Puerto Rico,3193694,2020-04-20,1252,63,NA
US,Puerto Rico,3193694,2020-04-21,1298,64,NA
US,Rhode Island,1059361,2020-01-22,0,0,NA
US,Rhode Island,1059361,2020-01-23,0,0,NA
US,Rhode Island,1059361,2020-01-24,0,0,NA
US,Rhode Island,1059361,2020-01-25,0,0,NA
US,Rhode Island,1059361,2020-01-26,0,0,NA
US,Rhode Island,1059361,2020-01-27,0,0,NA
US,Rhode Island,1059361,2020-01-28,0,0,NA
US,Rhode Island,1059361,2020-01-29,0,0,NA
US,Rhode Island,1059361,2020-01-30,0,0,NA
US,Rhode Island,1059361,2020-01-31,0,0,NA
US,Rhode Island,1059361,2020-02-01,0,0,NA
US,Rhode Island,1059361,2020-02-02,0,0,NA
US,Rhode Island,1059361,2020-02-03,0,0,NA
US,Rhode Island,1059361,2020-02-04,0,0,NA
US,Rhode Island,1059361,2020-02-05,0,0,NA
US,Rhode Island,1059361,2020-02-06,0,0,NA
US,Rhode Island,1059361,2020-02-07,0,0,NA
US,Rhode Island,1059361,2020-02-08,0,0,NA
US,Rhode Island,1059361,2020-02-09,0,0,NA
US,Rhode Island,1059361,2020-02-10,0,0,NA
US,Rhode Island,1059361,2020-02-11,0,0,NA
US,Rhode Island,1059361,2020-02-12,0,0,NA
US,Rhode Island,1059361,2020-02-13,0,0,NA
US,Rhode Island,1059361,2020-02-14,0,0,NA
US,Rhode Island,1059361,2020-02-15,0,0,NA
US,Rhode Island,1059361,2020-02-16,0,0,NA
US,Rhode Island,1059361,2020-02-17,0,0,NA
US,Rhode Island,1059361,2020-02-18,0,0,NA
US,Rhode Island,1059361,2020-02-19,0,0,NA
US,Rhode Island,1059361,2020-02-20,0,0,NA
US,Rhode Island,1059361,2020-02-21,0,0,NA
US,Rhode Island,1059361,2020-02-22,0,0,NA
US,Rhode Island,1059361,2020-02-23,0,0,NA
US,Rhode Island,1059361,2020-02-24,0,0,NA
US,Rhode Island,1059361,2020-02-25,0,0,NA
US,Rhode Island,1059361,2020-02-26,0,0,NA
US,Rhode Island,1059361,2020-02-27,0,0,NA
US,Rhode Island,1059361,2020-02-28,0,0,NA
US,Rhode Island,1059361,2020-02-29,0,0,NA
US,Rhode Island,1059361,2020-03-01,1,0,NA
US,Rhode Island,1059361,2020-03-02,2,0,NA
US,Rhode Island,1059361,2020-03-03,2,0,NA
US,Rhode Island,1059361,2020-03-04,2,0,NA
US,Rhode Island,1059361,2020-03-05,2,0,NA
US,Rhode Island,1059361,2020-03-06,2,0,NA
US,Rhode Island,1059361,2020-03-07,3,0,NA
US,Rhode Island,1059361,2020-03-08,3,0,NA
US,Rhode Island,1059361,2020-03-09,3,0,NA
US,Rhode Island,1059361,2020-03-10,3,0,NA
US,Rhode Island,1059361,2020-03-11,5,0,NA
US,Rhode Island,1059361,2020-03-12,3,0,NA
US,Rhode Island,1059361,2020-03-13,12,0,NA
US,Rhode Island,1059361,2020-03-14,20,0,NA
US,Rhode Island,1059361,2020-03-15,20,0,NA
US,Rhode Island,1059361,2020-03-16,21,0,NA
US,Rhode Island,1059361,2020-03-17,23,0,NA
US,Rhode Island,1059361,2020-03-18,33,0,NA
US,Rhode Island,1059361,2020-03-19,44,0,NA
US,Rhode Island,1059361,2020-03-20,54,0,NA
US,Rhode Island,1059361,2020-03-21,66,0,NA
US,Rhode Island,1059361,2020-03-22,83,0,NA
US,Rhode Island,1059361,2020-03-23,106,0,NA
US,Rhode Island,1059361,2020-03-24,124,0,NA
US,Rhode Island,1059361,2020-03-25,132,0,NA
US,Rhode Island,1059361,2020-03-26,165,0,NA
US,Rhode Island,1059361,2020-03-27,203,0,NA
US,Rhode Island,1059361,2020-03-28,239,2,NA
US,Rhode Island,1059361,2020-03-29,294,3,NA
US,Rhode Island,1059361,2020-03-30,408,4,NA
US,Rhode Island,1059361,2020-03-31,488,8,NA
US,Rhode Island,1059361,2020-04-01,566,10,NA
US,Rhode Island,1059361,2020-04-02,645,12,NA
US,Rhode Island,1059361,2020-04-03,711,14,NA
US,Rhode Island,1059361,2020-04-04,806,17,NA
US,Rhode Island,1059361,2020-04-05,922,25,NA
US,Rhode Island,1059361,2020-04-06,1082,27,NA
US,Rhode Island,1059361,2020-04-07,1229,30,NA
US,Rhode Island,1059361,2020-04-08,1450,35,NA
US,Rhode Island,1059361,2020-04-09,1727,43,NA
US,Rhode Island,1059361,2020-04-10,1727,43,NA
US,Rhode Island,1059361,2020-04-11,2349,56,NA
US,Rhode Island,1059361,2020-04-12,2665,63,NA
US,Rhode Island,1059361,2020-04-13,2665,63,NA
US,Rhode Island,1059361,2020-04-14,3251,80,NA
US,Rhode Island,1059361,2020-04-15,3251,80,NA
US,Rhode Island,1059361,2020-04-16,3529,87,NA
US,Rhode Island,1059361,2020-04-17,4177,118,NA
US,Rhode Island,1059361,2020-04-18,4491,137,NA
US,Rhode Island,1059361,2020-04-19,4706,150,NA
US,Rhode Island,1059361,2020-04-20,5090,155,NA
US,Rhode Island,1059361,2020-04-21,5500,171,NA
US,South Carolina,5148714,2020-01-22,0,0,NA
US,South Carolina,5148714,2020-01-23,0,0,NA
US,South Carolina,5148714,2020-01-24,0,0,NA
US,South Carolina,5148714,2020-01-25,0,0,NA
US,South Carolina,5148714,2020-01-26,0,0,NA
US,South Carolina,5148714,2020-01-27,0,0,NA
US,South Carolina,5148714,2020-01-28,0,0,NA
US,South Carolina,5148714,2020-01-29,0,0,NA
US,South Carolina,5148714,2020-01-30,0,0,NA
US,South Carolina,5148714,2020-01-31,0,0,NA
US,South Carolina,5148714,2020-02-01,0,0,NA
US,South Carolina,5148714,2020-02-02,0,0,NA
US,South Carolina,5148714,2020-02-03,0,0,NA
US,South Carolina,5148714,2020-02-04,0,0,NA
US,South Carolina,5148714,2020-02-05,0,0,NA
US,South Carolina,5148714,2020-02-06,0,0,NA
US,South Carolina,5148714,2020-02-07,0,0,NA
US,South Carolina,5148714,2020-02-08,0,0,NA
US,South Carolina,5148714,2020-02-09,0,0,NA
US,South Carolina,5148714,2020-02-10,0,0,NA
US,South Carolina,5148714,2020-02-11,0,0,NA
US,South Carolina,5148714,2020-02-12,0,0,NA
US,South Carolina,5148714,2020-02-13,0,0,NA
US,South Carolina,5148714,2020-02-14,0,0,NA
US,South Carolina,5148714,2020-02-15,0,0,NA
US,South Carolina,5148714,2020-02-16,0,0,NA
US,South Carolina,5148714,2020-02-17,0,0,NA
US,South Carolina,5148714,2020-02-18,0,0,NA
US,South Carolina,5148714,2020-02-19,0,0,NA
US,South Carolina,5148714,2020-02-20,0,0,NA
US,South Carolina,5148714,2020-02-21,0,0,NA
US,South Carolina,5148714,2020-02-22,0,0,NA
US,South Carolina,5148714,2020-02-23,0,0,NA
US,South Carolina,5148714,2020-02-24,0,0,NA
US,South Carolina,5148714,2020-02-25,0,0,NA
US,South Carolina,5148714,2020-02-26,0,0,NA
US,South Carolina,5148714,2020-02-27,0,0,NA
US,South Carolina,5148714,2020-02-28,0,0,NA
US,South Carolina,5148714,2020-02-29,0,0,NA
US,South Carolina,5148714,2020-03-01,0,0,NA
US,South Carolina,5148714,2020-03-02,0,0,NA
US,South Carolina,5148714,2020-03-03,0,0,NA
US,South Carolina,5148714,2020-03-04,0,0,NA
US,South Carolina,5148714,2020-03-05,0,0,NA
US,South Carolina,5148714,2020-03-06,0,0,NA
US,South Carolina,5148714,2020-03-07,2,0,NA
US,South Carolina,5148714,2020-03-08,2,0,NA
US,South Carolina,5148714,2020-03-09,3,0,NA
US,South Carolina,5148714,2020-03-10,7,0,NA
US,South Carolina,5148714,2020-03-11,10,0,NA
US,South Carolina,5148714,2020-03-12,7,0,NA
US,South Carolina,5148714,2020-03-13,8,0,NA
US,South Carolina,5148714,2020-03-14,19,0,NA
US,South Carolina,5148714,2020-03-15,19,0,NA
US,South Carolina,5148714,2020-03-16,30,1,NA
US,South Carolina,5148714,2020-03-17,47,1,NA
US,South Carolina,5148714,2020-03-18,60,1,NA
US,South Carolina,5148714,2020-03-19,80,1,NA
US,South Carolina,5148714,2020-03-20,126,3,NA
US,South Carolina,5148714,2020-03-21,174,3,NA
US,South Carolina,5148714,2020-03-22,196,3,NA
US,South Carolina,5148714,2020-03-23,298,5,NA
US,South Carolina,5148714,2020-03-24,342,5,NA
US,South Carolina,5148714,2020-03-25,424,7,NA
US,South Carolina,5148714,2020-03-26,424,9,NA
US,South Carolina,5148714,2020-03-27,542,13,NA
US,South Carolina,5148714,2020-03-28,660,15,NA
US,South Carolina,5148714,2020-03-29,774,16,NA
US,South Carolina,5148714,2020-03-30,925,18,NA
US,South Carolina,5148714,2020-03-31,1083,22,NA
US,South Carolina,5148714,2020-04-01,1293,26,NA
US,South Carolina,5148714,2020-04-02,1554,31,NA
US,South Carolina,5148714,2020-04-03,1700,34,NA
US,South Carolina,5148714,2020-04-04,1917,40,NA
US,South Carolina,5148714,2020-04-05,2049,44,NA
US,South Carolina,5148714,2020-04-06,2232,48,NA
US,South Carolina,5148714,2020-04-07,2417,51,NA
US,South Carolina,5148714,2020-04-08,2417,51,NA
US,South Carolina,5148714,2020-04-09,2793,67,NA
US,South Carolina,5148714,2020-04-10,3067,72,NA
US,South Carolina,5148714,2020-04-11,3211,80,NA
US,South Carolina,5148714,2020-04-12,3320,82,NA
US,South Carolina,5148714,2020-04-13,3391,82,NA
US,South Carolina,5148714,2020-04-14,3553,97,NA
US,South Carolina,5148714,2020-04-15,3656,106,NA
US,South Carolina,5148714,2020-04-16,3931,111,NA
US,South Carolina,5148714,2020-04-17,4099,116,NA
US,South Carolina,5148714,2020-04-18,4248,119,NA
US,South Carolina,5148714,2020-04-19,4377,120,NA
US,South Carolina,5148714,2020-04-20,4446,123,NA
US,South Carolina,5148714,2020-04-21,4439,124,NA
US,South Dakota,884659,2020-01-22,0,0,NA
US,South Dakota,884659,2020-01-23,0,0,NA
US,South Dakota,884659,2020-01-24,0,0,NA
US,South Dakota,884659,2020-01-25,0,0,NA
US,South Dakota,884659,2020-01-26,0,0,NA
US,South Dakota,884659,2020-01-27,0,0,NA
US,South Dakota,884659,2020-01-28,0,0,NA
US,South Dakota,884659,2020-01-29,0,0,NA
US,South Dakota,884659,2020-01-30,0,0,NA
US,South Dakota,884659,2020-01-31,0,0,NA
US,South Dakota,884659,2020-02-01,0,0,NA
US,South Dakota,884659,2020-02-02,0,0,NA
US,South Dakota,884659,2020-02-03,0,0,NA
US,South Dakota,884659,2020-02-04,0,0,NA
US,South Dakota,884659,2020-02-05,0,0,NA
US,South Dakota,884659,2020-02-06,0,0,NA
US,South Dakota,884659,2020-02-07,0,0,NA
US,South Dakota,884659,2020-02-08,0,0,NA
US,South Dakota,884659,2020-02-09,0,0,NA
US,South Dakota,884659,2020-02-10,0,0,NA
US,South Dakota,884659,2020-02-11,0,0,NA
US,South Dakota,884659,2020-02-12,0,0,NA
US,South Dakota,884659,2020-02-13,0,0,NA
US,South Dakota,884659,2020-02-14,0,0,NA
US,South Dakota,884659,2020-02-15,0,0,NA
US,South Dakota,884659,2020-02-16,0,0,NA
US,South Dakota,884659,2020-02-17,0,0,NA
US,South Dakota,884659,2020-02-18,0,0,NA
US,South Dakota,884659,2020-02-19,0,0,NA
US,South Dakota,884659,2020-02-20,0,0,NA
US,South Dakota,884659,2020-02-21,0,0,NA
US,South Dakota,884659,2020-02-22,0,0,NA
US,South Dakota,884659,2020-02-23,0,0,NA
US,South Dakota,884659,2020-02-24,0,0,NA
US,South Dakota,884659,2020-02-25,0,0,NA
US,South Dakota,884659,2020-02-26,0,0,NA
US,South Dakota,884659,2020-02-27,0,0,NA
US,South Dakota,884659,2020-02-28,0,0,NA
US,South Dakota,884659,2020-02-29,0,0,NA
US,South Dakota,884659,2020-03-01,0,0,NA
US,South Dakota,884659,2020-03-02,0,0,NA
US,South Dakota,884659,2020-03-03,0,0,NA
US,South Dakota,884659,2020-03-04,0,0,NA
US,South Dakota,884659,2020-03-05,0,0,NA
US,South Dakota,884659,2020-03-06,0,0,NA
US,South Dakota,884659,2020-03-07,0,0,NA
US,South Dakota,884659,2020-03-08,0,0,NA
US,South Dakota,884659,2020-03-09,0,0,NA
US,South Dakota,884659,2020-03-10,0,0,NA
US,South Dakota,884659,2020-03-11,8,1,NA
US,South Dakota,884659,2020-03-12,7,1,NA
US,South Dakota,884659,2020-03-13,8,1,NA
US,South Dakota,884659,2020-03-14,8,1,NA
US,South Dakota,884659,2020-03-15,8,1,NA
US,South Dakota,884659,2020-03-16,10,1,NA
US,South Dakota,884659,2020-03-17,11,1,NA
US,South Dakota,884659,2020-03-18,11,1,NA
US,South Dakota,884659,2020-03-19,14,1,NA
US,South Dakota,884659,2020-03-20,14,1,NA
US,South Dakota,884659,2020-03-21,14,1,NA
US,South Dakota,884659,2020-03-22,21,1,NA
US,South Dakota,884659,2020-03-23,28,1,NA
US,South Dakota,884659,2020-03-24,30,1,NA
US,South Dakota,884659,2020-03-25,41,1,NA
US,South Dakota,884659,2020-03-26,46,1,NA
US,South Dakota,884659,2020-03-27,58,1,NA
US,South Dakota,884659,2020-03-28,68,1,NA
US,South Dakota,884659,2020-03-29,90,1,NA
US,South Dakota,884659,2020-03-30,101,1,NA
US,South Dakota,884659,2020-03-31,108,1,NA
US,South Dakota,884659,2020-04-01,129,2,NA
US,South Dakota,884659,2020-04-02,165,2,NA
US,South Dakota,884659,2020-04-03,187,2,NA
US,South Dakota,884659,2020-04-04,212,2,NA
US,South Dakota,884659,2020-04-05,240,2,NA
US,South Dakota,884659,2020-04-06,288,4,NA
US,South Dakota,884659,2020-04-07,320,6,NA
US,South Dakota,884659,2020-04-08,393,6,NA
US,South Dakota,884659,2020-04-09,447,6,NA
US,South Dakota,884659,2020-04-10,536,6,NA
US,South Dakota,884659,2020-04-11,626,6,NA
US,South Dakota,884659,2020-04-12,730,6,NA
US,South Dakota,884659,2020-04-13,868,6,NA
US,South Dakota,884659,2020-04-14,988,6,NA
US,South Dakota,884659,2020-04-15,1168,6,NA
US,South Dakota,884659,2020-04-16,1311,7,NA
US,South Dakota,884659,2020-04-17,1411,7,NA
US,South Dakota,884659,2020-04-18,1542,7,NA
US,South Dakota,884659,2020-04-19,1635,7,NA
US,South Dakota,884659,2020-04-20,1685,7,NA
US,South Dakota,884659,2020-04-21,1755,8,NA
US,Tennessee,6833174,2020-01-22,0,0,NA
US,Tennessee,6833174,2020-01-23,0,0,NA
US,Tennessee,6833174,2020-01-24,0,0,NA
US,Tennessee,6833174,2020-01-25,0,0,NA
US,Tennessee,6833174,2020-01-26,0,0,NA
US,Tennessee,6833174,2020-01-27,0,0,NA
US,Tennessee,6833174,2020-01-28,0,0,NA
US,Tennessee,6833174,2020-01-29,0,0,NA
US,Tennessee,6833174,2020-01-30,0,0,NA
US,Tennessee,6833174,2020-01-31,0,0,NA
US,Tennessee,6833174,2020-02-01,0,0,NA
US,Tennessee,6833174,2020-02-02,0,0,NA
US,Tennessee,6833174,2020-02-03,0,0,NA
US,Tennessee,6833174,2020-02-04,0,0,NA
US,Tennessee,6833174,2020-02-05,0,0,NA
US,Tennessee,6833174,2020-02-06,0,0,NA
US,Tennessee,6833174,2020-02-07,0,0,NA
US,Tennessee,6833174,2020-02-08,0,0,NA
US,Tennessee,6833174,2020-02-09,0,0,NA
US,Tennessee,6833174,2020-02-10,0,0,NA
US,Tennessee,6833174,2020-02-11,0,0,NA
US,Tennessee,6833174,2020-02-12,0,0,NA
US,Tennessee,6833174,2020-02-13,0,0,NA
US,Tennessee,6833174,2020-02-14,0,0,NA
US,Tennessee,6833174,2020-02-15,0,0,NA
US,Tennessee,6833174,2020-02-16,0,0,NA
US,Tennessee,6833174,2020-02-17,0,0,NA
US,Tennessee,6833174,2020-02-18,0,0,NA
US,Tennessee,6833174,2020-02-19,0,0,NA
US,Tennessee,6833174,2020-02-20,0,0,NA
US,Tennessee,6833174,2020-02-21,0,0,NA
US,Tennessee,6833174,2020-02-22,0,0,NA
US,Tennessee,6833174,2020-02-23,0,0,NA
US,Tennessee,6833174,2020-02-24,0,0,NA
US,Tennessee,6833174,2020-02-25,0,0,NA
US,Tennessee,6833174,2020-02-26,0,0,NA
US,Tennessee,6833174,2020-02-27,0,0,NA
US,Tennessee,6833174,2020-02-28,0,0,NA
US,Tennessee,6833174,2020-02-29,0,0,NA
US,Tennessee,6833174,2020-03-01,0,0,NA
US,Tennessee,6833174,2020-03-02,0,0,NA
US,Tennessee,6833174,2020-03-03,0,0,NA
US,Tennessee,6833174,2020-03-04,0,0,NA
US,Tennessee,6833174,2020-03-05,1,0,NA
US,Tennessee,6833174,2020-03-06,1,0,NA
US,Tennessee,6833174,2020-03-07,1,0,NA
US,Tennessee,6833174,2020-03-08,3,0,NA
US,Tennessee,6833174,2020-03-09,3,0,NA
US,Tennessee,6833174,2020-03-10,3,0,NA
US,Tennessee,6833174,2020-03-11,9,0,NA
US,Tennessee,6833174,2020-03-12,18,0,NA
US,Tennessee,6833174,2020-03-13,26,0,NA
US,Tennessee,6833174,2020-03-14,32,0,NA
US,Tennessee,6833174,2020-03-15,32,0,NA
US,Tennessee,6833174,2020-03-16,52,0,NA
US,Tennessee,6833174,2020-03-17,74,0,NA
US,Tennessee,6833174,2020-03-18,100,0,NA
US,Tennessee,6833174,2020-03-19,154,0,NA
US,Tennessee,6833174,2020-03-20,223,1,NA
US,Tennessee,6833174,2020-03-21,304,1,NA
US,Tennessee,6833174,2020-03-22,393,2,NA
US,Tennessee,6833174,2020-03-23,614,2,NA
US,Tennessee,6833174,2020-03-24,772,2,NA
US,Tennessee,6833174,2020-03-25,916,3,NA
US,Tennessee,6833174,2020-03-26,1097,3,NA
US,Tennessee,6833174,2020-03-27,1318,6,NA
US,Tennessee,6833174,2020-03-28,1511,7,NA
US,Tennessee,6833174,2020-03-29,1720,8,NA
US,Tennessee,6833174,2020-03-30,1917,14,NA
US,Tennessee,6833174,2020-03-31,2391,23,NA
US,Tennessee,6833174,2020-04-01,2933,24,NA
US,Tennessee,6833174,2020-04-02,3013,36,NA
US,Tennessee,6833174,2020-04-03,3067,41,NA
US,Tennessee,6833174,2020-04-04,3322,50,NA
US,Tennessee,6833174,2020-04-05,3633,53,NA
US,Tennessee,6833174,2020-04-06,3802,65,NA
US,Tennessee,6833174,2020-04-07,4139,72,NA
US,Tennessee,6833174,2020-04-08,4363,80,NA
US,Tennessee,6833174,2020-04-09,4634,94,NA
US,Tennessee,6833174,2020-04-10,4891,98,NA
US,Tennessee,6833174,2020-04-11,5132,106,NA
US,Tennessee,6833174,2020-04-12,5508,106,NA
US,Tennessee,6833174,2020-04-13,5610,109,NA
US,Tennessee,6833174,2020-04-14,5827,124,NA
US,Tennessee,6833174,2020-04-15,5827,124,NA
US,Tennessee,6833174,2020-04-16,6166,136,NA
US,Tennessee,6833174,2020-04-17,6263,141,NA
US,Tennessee,6833174,2020-04-18,6589,142,NA
US,Tennessee,6833174,2020-04-19,7070,148,NA
US,Tennessee,6833174,2020-04-20,7238,152,NA
US,Tennessee,6833174,2020-04-21,7394,157,NA
US,Texas,28995881,2020-01-22,0,0,NA
US,Texas,28995881,2020-01-23,0,0,NA
US,Texas,28995881,2020-01-24,0,0,NA
US,Texas,28995881,2020-01-25,0,0,NA
US,Texas,28995881,2020-01-26,0,0,NA
US,Texas,28995881,2020-01-27,0,0,NA
US,Texas,28995881,2020-01-28,0,0,NA
US,Texas,28995881,2020-01-29,0,0,NA
US,Texas,28995881,2020-01-30,0,0,NA
US,Texas,28995881,2020-01-31,0,0,NA
US,Texas,28995881,2020-02-01,0,0,NA
US,Texas,28995881,2020-02-02,0,0,NA
US,Texas,28995881,2020-02-03,0,0,NA
US,Texas,28995881,2020-02-04,0,0,NA
US,Texas,28995881,2020-02-05,0,0,NA
US,Texas,28995881,2020-02-06,0,0,NA
US,Texas,28995881,2020-02-07,0,0,NA
US,Texas,28995881,2020-02-08,0,0,NA
US,Texas,28995881,2020-02-09,0,0,NA
US,Texas,28995881,2020-02-10,0,0,NA
US,Texas,28995881,2020-02-11,0,0,NA
US,Texas,28995881,2020-02-12,0,0,NA
US,Texas,28995881,2020-02-13,0,0,NA
US,Texas,28995881,2020-02-14,0,0,NA
US,Texas,28995881,2020-02-15,0,0,NA
US,Texas,28995881,2020-02-16,0,0,NA
US,Texas,28995881,2020-02-17,0,0,NA
US,Texas,28995881,2020-02-18,0,0,NA
US,Texas,28995881,2020-02-19,0,0,NA
US,Texas,28995881,2020-02-20,0,0,NA
US,Texas,28995881,2020-02-21,0,0,NA
US,Texas,28995881,2020-02-22,0,0,NA
US,Texas,28995881,2020-02-23,0,0,NA
US,Texas,28995881,2020-02-24,0,0,NA
US,Texas,28995881,2020-02-25,0,0,NA
US,Texas,28995881,2020-02-26,0,0,NA
US,Texas,28995881,2020-02-27,0,0,NA
US,Texas,28995881,2020-02-28,0,0,NA
US,Texas,28995881,2020-02-29,0,0,NA
US,Texas,28995881,2020-03-01,0,0,NA
US,Texas,28995881,2020-03-02,0,0,NA
US,Texas,28995881,2020-03-03,0,0,NA
US,Texas,28995881,2020-03-04,0,0,NA
US,Texas,28995881,2020-03-05,3,0,NA
US,Texas,28995881,2020-03-06,4,0,NA
US,Texas,28995881,2020-03-07,8,0,NA
US,Texas,28995881,2020-03-08,11,0,NA
US,Texas,28995881,2020-03-09,13,0,NA
US,Texas,28995881,2020-03-10,16,0,NA
US,Texas,28995881,2020-03-11,21,0,NA
US,Texas,28995881,2020-03-12,27,0,NA
US,Texas,28995881,2020-03-13,44,0,NA
US,Texas,28995881,2020-03-14,60,0,NA
US,Texas,28995881,2020-03-15,63,0,NA
US,Texas,28995881,2020-03-16,85,0,NA
US,Texas,28995881,2020-03-17,110,1,NA
US,Texas,28995881,2020-03-18,196,3,NA
US,Texas,28995881,2020-03-19,306,5,NA
US,Texas,28995881,2020-03-20,429,4,NA
US,Texas,28995881,2020-03-21,582,5,NA
US,Texas,28995881,2020-03-22,643,7,NA
US,Texas,28995881,2020-03-23,758,9,NA
US,Texas,28995881,2020-03-24,955,12,NA
US,Texas,28995881,2020-03-25,1229,15,NA
US,Texas,28995881,2020-03-26,1563,21,NA
US,Texas,28995881,2020-03-27,1937,26,NA
US,Texas,28995881,2020-03-28,2455,30,NA
US,Texas,28995881,2020-03-29,2792,37,NA
US,Texas,28995881,2020-03-30,3147,45,NA
US,Texas,28995881,2020-03-31,3809,54,NA
US,Texas,28995881,2020-04-01,4355,66,NA
US,Texas,28995881,2020-04-02,5069,77,NA
US,Texas,28995881,2020-04-03,5734,100,NA
US,Texas,28995881,2020-04-04,6567,116,NA
US,Texas,28995881,2020-04-05,7209,136,NA
US,Texas,28995881,2020-04-06,8043,150,NA
US,Texas,28995881,2020-04-07,8925,160,NA
US,Texas,28995881,2020-04-08,9777,189,NA
US,Texas,28995881,2020-04-09,11208,210,NA
US,Texas,28995881,2020-04-10,12105,238,NA
US,Texas,28995881,2020-04-11,13023,266,NA
US,Texas,28995881,2020-04-12,13677,283,NA
US,Texas,28995881,2020-04-13,14275,305,NA
US,Texas,28995881,2020-04-14,15006,342,NA
US,Texas,28995881,2020-04-15,15907,375,NA
US,Texas,28995881,2020-04-16,16876,414,NA
US,Texas,28995881,2020-04-17,17849,451,NA
US,Texas,28995881,2020-04-18,18704,476,NA
US,Texas,28995881,2020-04-19,19260,490,NA
US,Texas,28995881,2020-04-20,19751,507,NA
US,Texas,28995881,2020-04-21,20574,533,NA
US,US Military,NA,2020-01-22,0,0,NA
US,US Military,NA,2020-01-23,0,0,NA
US,US Military,NA,2020-01-24,0,0,NA
US,US Military,NA,2020-01-25,0,0,NA
US,US Military,NA,2020-01-26,0,0,NA
US,US Military,NA,2020-01-27,0,0,NA
US,US Military,NA,2020-01-28,0,0,NA
US,US Military,NA,2020-01-29,0,0,NA
US,US Military,NA,2020-01-30,0,0,NA
US,US Military,NA,2020-01-31,0,0,NA
US,US Military,NA,2020-02-01,0,0,NA
US,US Military,NA,2020-02-02,0,0,NA
US,US Military,NA,2020-02-03,0,0,NA
US,US Military,NA,2020-02-04,0,0,NA
US,US Military,NA,2020-02-05,0,0,NA
US,US Military,NA,2020-02-06,0,0,NA
US,US Military,NA,2020-02-07,0,0,NA
US,US Military,NA,2020-02-08,0,0,NA
US,US Military,NA,2020-02-09,0,0,NA
US,US Military,NA,2020-02-10,0,0,NA
US,US Military,NA,2020-02-11,0,0,NA
US,US Military,NA,2020-02-12,0,0,NA
US,US Military,NA,2020-02-13,0,0,NA
US,US Military,NA,2020-02-14,0,0,NA
US,US Military,NA,2020-02-15,0,0,NA
US,US Military,NA,2020-02-16,0,0,NA
US,US Military,NA,2020-02-17,0,0,NA
US,US Military,NA,2020-02-18,0,0,NA
US,US Military,NA,2020-02-19,0,0,NA
US,US Military,NA,2020-02-20,0,0,NA
US,US Military,NA,2020-02-21,0,0,NA
US,US Military,NA,2020-02-22,0,0,NA
US,US Military,NA,2020-02-23,0,0,NA
US,US Military,NA,2020-02-24,0,0,NA
US,US Military,NA,2020-02-25,0,0,NA
US,US Military,NA,2020-02-26,0,0,NA
US,US Military,NA,2020-02-27,0,0,NA
US,US Military,NA,2020-02-28,0,0,NA
US,US Military,NA,2020-02-29,0,0,NA
US,US Military,NA,2020-03-01,0,0,NA
US,US Military,NA,2020-03-02,0,0,NA
US,US Military,NA,2020-03-03,0,0,NA
US,US Military,NA,2020-03-04,0,0,NA
US,US Military,NA,2020-03-05,0,0,NA
US,US Military,NA,2020-03-06,0,0,NA
US,US Military,NA,2020-03-07,0,0,NA
US,US Military,NA,2020-03-08,0,0,NA
US,US Military,NA,2020-03-09,0,0,NA
US,US Military,NA,2020-03-10,0,0,NA
US,US Military,NA,2020-03-11,0,0,NA
US,US Military,NA,2020-03-12,0,0,NA
